listing_id,room_type,property_type,accommodates,bedrooms,beds,bathrooms,listing_price,minimum_nights,maximum_nights,instant_bookable,is_superhost,host_listing_count,neighbourhood_name,total_reviews_before_cutoff,unique_reviewers_before_cutoff,avg_comment_len_before_cutoff,max_comment_len_before_cutoff,days_since_last_review,available_days_history,available_rate_history,avg_minimum_nights_calendar_history,avg_maximum_nights_calendar_history,available_days_last_30d,available_rate_last_30d,future_calendar_days_observed_30d,future_available_days_30d,future_available_rate_30d,high_demand_proxy,cutoff_date,dataset_version,has_reviews
35332756,Entire home/apt,Entire home,4,4.0,,2.5,,3,14,False,False,1,Noord-West,3.0,3.0,115.66666666666667,256.0,1102.0,0,0.0,3.0,14.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35338083,Entire home/apt,Entire rental unit,2,1.0,,1.0,,4,9,False,False,1,Oud-Oost,30.0,30.0,152.83333333333334,540.0,365.0,0,0.0,4.0,9.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35338675,Entire home/apt,Entire home,6,4.0,2.0,1.5,270.0,3,365,False,False,1,Bijlmer-Oost,2.0,2.0,499.5,531.0,762.0,26,0.2857142857142857,3.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35339730,Entire home/apt,Entire rental unit,4,1.0,,1.5,,2,21,False,False,1,De Pijp - Rivierenbuurt,10.0,10.0,120.7,382.0,1449.0,0,0.0,2.2857142857142856,21.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35342981,Entire home/apt,Entire condo,2,1.0,,1.5,,3,1125,False,False,1,Centrum-Oost,21.0,21.0,288.57142857142856,725.0,659.0,0,0.0,2.7142857142857144,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35344798,Entire home/apt,Entire rental unit,5,4.0,,2.5,,7,21,False,False,1,De Pijp - Rivierenbuurt,12.0,12.0,227.75,602.0,465.0,0,0.0,7.0,21.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35362184,Entire home/apt,Entire home,4,3.0,,1.5,,4,30,False,False,1,Noord-West,21.0,21.0,283.57142857142856,825.0,357.0,0,0.0,4.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35363695,Entire home/apt,Entire condo,2,1.0,1.0,1.0,270.0,2,365,False,False,1,Centrum-West,14.0,14.0,269.14285714285717,621.0,408.0,0,0.0,2.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35364203,Entire home/apt,Entire rental unit,4,1.0,,1.5,,4,32,False,False,1,Oud-Oost,7.0,7.0,415.14285714285717,1003.0,826.0,0,0.0,4.0,32.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35367206,Entire home/apt,Entire rental unit,2,1.0,,1.5,,5,35,False,False,1,De Baarsjes - Oud-West,26.0,25.0,427.2307692307692,1094.0,1083.0,0,0.0,5.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35377203,Entire home/apt,Entire condo,4,2.0,,1.5,,3,30,False,False,1,Noord-Oost,10.0,10.0,188.1,591.0,1446.0,0,0.0,3.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35394324,Hotel room,Room in boutique hotel,2,1.0,1.0,1.0,291.0,1,1125,True,False,6,Oud-Oost,275.0,274.0,147.3272727272727,892.0,582.0,0,0.0,1.0,999.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35394328,Hotel room,Room in boutique hotel,6,2.0,,,,1,1125,True,False,6,Oud-Oost,16.0,16.0,281.125,777.0,359.0,88,0.967032967032967,1.0,999.0,27,0.9,30,17,0.5666666666666667,0,2026-08-11,v1_student,1
1160695624184800031,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,232.0,5,30,False,False,1,De Baarsjes - Oud-West,8.0,8.0,174.125,516.0,417.0,57,0.6263736263736264,4.0,30.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
35419010,Entire home/apt,Entire rental unit,4,2.0,,1.5,,2,21,False,False,1,Westerpark,16.0,16.0,210.875,419.0,372.0,0,0.0,2.0,21.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35421073,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,20,False,False,1,De Baarsjes - Oud-West,11.0,11.0,338.27272727272725,481.0,1467.0,0,0.0,3.0,20.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35441950,Private room,Private room in bed and breakfast,1,1.0,1.0,1.0,123.0,30,365,False,True,9,Zuid,0.0,0.0,,,424.0,91,1.0,30.0,365.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,0
35452931,Entire home/apt,Entire rental unit,4,2.0,,1.5,,4,1125,False,False,1,Bos en Lommer,5.0,5.0,362.6,588.0,1029.0,0,0.0,4.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
1160718666798125227,Entire home/apt,Entire rental unit,3,2.0,2.0,1.0,428.0,3,7,False,False,1,Centrum-West,0.0,0.0,,,424.0,0,0.0,3.0,7.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,0
35476830,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,1125,False,False,1,Slotervaart,15.0,15.0,304.6666666666667,538.0,339.0,0,0.0,3.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35504192,Private room,Room in boutique hotel,2,1.0,1.0,1.0,208.0,1,1125,True,True,6,De Baarsjes - Oud-West,25.0,25.0,160.48,926.0,349.0,91,1.0,1.0,1000.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
35507173,Entire home/apt,Entire rental unit,2,1.0,,1.5,,6,1125,False,False,1,De Baarsjes - Oud-West,11.0,11.0,255.36363636363637,1085.0,1562.0,0,0.0,6.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35507851,Entire home/apt,Entire home,4,5.0,,2.5,,3,14,False,False,1,De Baarsjes - Oud-West,14.0,14.0,248.28571428571428,638.0,363.0,0,0.0,3.0,14.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35526085,Private room,Private room in rental unit,4,3.0,,1.0,,5,700,False,False,1,Centrum-Oost,30.0,29.0,268.96666666666664,915.0,367.0,0,0.0,5.0,700.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35538022,Private room,Private room in condo,2,1.0,2.0,1.5,125.0,2,10,False,True,2,Oostelijk Havengebied - Indische Buurt,151.0,149.0,283.2450331125828,1146.0,346.0,0,0.0,2.2857142857142856,10.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35542936,Private room,Private room in condo,1,,,1.5,,1,14,False,True,2,Oostelijk Havengebied - Indische Buurt,9.0,7.0,250.66666666666666,671.0,613.0,0,0.0,1.0,14.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35592652,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,207.0,3,730,False,True,1,Centrum-West,26.0,26.0,191.76923076923077,740.0,415.0,0,0.0,3.0,730.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35610949,Entire home/apt,Entire rental unit,2,1.0,1.0,1.5,197.0,3,20,False,False,1,De Baarsjes - Oud-West,32.0,32.0,298.5625,1003.0,367.0,0,0.0,3.0,20.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35612947,Entire home/apt,Entire home,2,1.0,1.0,1.5,208.0,3,3,False,True,1,Bos en Lommer,36.0,36.0,298.80555555555554,1196.0,400.0,0,0.0,3.0,3.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35637048,Entire home/apt,Entire rental unit,4,2.0,,1.0,,10,30,False,False,1,Oostelijk Havengebied - Indische Buurt,1.0,1.0,187.0,187.0,2560.0,0,0.0,10.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35644860,Entire home/apt,Entire home,5,3.0,,1.5,,2,1125,False,False,1,De Baarsjes - Oud-West,21.0,21.0,244.38095238095238,645.0,382.0,0,0.0,2.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35659168,Entire home/apt,Entire townhouse,5,4.0,,1.5,,3,14,False,False,1,Noord-Oost,9.0,9.0,209.0,530.0,358.0,0,0.0,3.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35680215,Entire home/apt,Entire condo,2,1.0,1.0,1.0,358.0,4,28,False,False,1,De Pijp - Rivierenbuurt,12.0,12.0,165.16666666666666,423.0,663.0,91,1.0,4.0,28.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
35693822,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,252.0,4,15,False,False,1,De Baarsjes - Oud-West,24.0,24.0,312.875,616.0,364.0,0,0.0,4.0,15.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35696576,Entire home/apt,Entire rental unit,2,1.0,,1.5,,2,1125,False,False,1,Bos en Lommer,7.0,7.0,140.57142857142858,448.0,2186.0,0,0.0,2.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35715624,Entire home/apt,Entire home,3,2.0,,1.5,,3,30,False,False,1,Oud-Oost,4.0,4.0,284.0,649.0,1393.0,0,0.0,3.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35724107,Entire home/apt,Entire rental unit,2,1.0,,1.0,,5,35,False,False,1,De Pijp - Rivierenbuurt,2.0,2.0,541.0,749.0,2535.0,0,0.0,5.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35732109,Private room,Private room in rental unit,1,,,1.0,,4,35,False,True,1,De Pijp - Rivierenbuurt,39.0,39.0,190.2051282051282,695.0,1745.0,0,0.0,4.0,35.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35751281,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,21,False,False,1,Centrum-West,4.0,4.0,250.5,420.0,2411.0,0,0.0,3.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35751753,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,21,False,False,1,De Pijp - Rivierenbuurt,18.0,18.0,233.61111111111111,714.0,485.0,0,0.0,3.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35764214,Entire home/apt,Entire condo,4,2.0,,1.0,,2,365,False,False,1,De Baarsjes - Oud-West,16.0,16.0,248.75,543.0,1087.0,0,0.0,2.0,365.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35791569,Entire home/apt,Entire home,4,2.0,,1.5,,2,1125,False,False,1,Noord-West,56.0,56.0,248.53571428571428,1013.0,353.0,0,0.0,2.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35800057,Private room,Private room in condo,3,1.0,3.0,1.0,130.0,1,730,False,True,1,Oud-Oost,321.0,321.0,168.5109034267913,1000.0,355.0,0,0.0,1.0,730.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35822324,Entire home/apt,Entire rental unit,4,3.0,4.0,1.0,390.0,4,1125,False,False,1,De Pijp - Rivierenbuurt,24.0,24.0,265.9166666666667,846.0,380.0,49,0.5384615384615384,4.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35836337,Entire home/apt,Entire condo,2,1.0,1.0,1.0,185.0,2,6,False,True,1,De Baarsjes - Oud-West,17.0,17.0,212.2941176470588,422.0,412.0,0,0.0,2.0,6.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35859398,Entire home/apt,Entire rental unit,4,2.0,2.0,1.5,300.0,2,730,False,False,1,De Pijp - Rivierenbuurt,48.0,48.0,221.3125,721.0,354.0,0,0.0,2.0,730.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35861021,Entire home/apt,Entire rental unit,3,2.0,,1.0,,3,30,False,False,1,Westerpark,20.0,20.0,237.6,780.0,367.0,0,0.0,3.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35864556,Entire home/apt,Entire rental unit,4,2.0,,1.5,,2,20,False,,1,Centrum-Oost,20.0,20.0,191.6,378.0,1128.0,0,0.0,2.0,20.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35868713,Entire home/apt,Entire townhouse,4,3.0,3.0,2.0,190.0,4,10,False,False,1,Geuzenveld - Slotermeer,0.0,0.0,,,424.0,0,0.0,4.0,10.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,0
35876292,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,1125,False,True,1,De Baarsjes - Oud-West,22.0,22.0,214.95454545454547,574.0,497.0,0,0.0,3.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35889138,Private room,Private room in condo,1,,,1.5,,1,35,False,True,1,Zuid,99.0,99.0,239.4848484848485,841.0,344.0,0,0.0,1.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35942081,Entire home/apt,Entire rental unit,4,2.0,,1.5,,2,30,True,False,1,Oud-Oost,22.0,22.0,200.54545454545453,633.0,842.0,0,0.0,2.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
35995239,Entire home/apt,Entire rental unit,2,2.0,,1.0,,3,8,False,False,1,Centrum-Oost,15.0,15.0,252.13333333333333,604.0,1401.0,0,0.0,3.0,8.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36019967,Entire home/apt,Entire home,4,4.0,,1.5,,5,30,False,False,1,Noord-Oost,1.0,1.0,635.0,635.0,1090.0,0,0.0,5.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36090396,Entire home/apt,Entire home,4,3.0,,1.0,,4,10,False,False,1,Gaasperdam - Driemond,3.0,3.0,268.0,330.0,1829.0,0,0.0,4.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36093552,Entire home/apt,Entire condo,6,5.0,,2.0,,5,30,False,False,1,De Baarsjes - Oud-West,11.0,11.0,419.8181818181818,969.0,380.0,91,1.0,7.0,30.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
36096452,Entire home/apt,Entire rental unit,2,,,1.5,,1,14,False,False,1,Noord-West,5.0,5.0,234.4,394.0,2368.0,0,0.0,1.0,14.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36111700,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,139.0,3,1125,False,False,2,Buitenveldert - Zuidas,3.0,3.0,227.33333333333334,326.0,834.0,0,0.0,3.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36115043,Private room,Private room in townhouse,4,2.0,2.0,1.5,105.0,1,12,False,True,1,Geuzenveld - Slotermeer,56.0,56.0,207.92857142857142,992.0,395.0,0,0.0,1.0,12.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36119070,Entire home/apt,Entire condo,4,2.0,,1.5,,3,28,False,False,1,Westerpark,1.0,1.0,244.0,244.0,1072.0,0,0.0,3.0,28.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36143549,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,1125,False,False,1,De Baarsjes - Oud-West,9.0,9.0,209.66666666666666,472.0,1481.0,0,0.0,3.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36158296,Entire home/apt,Entire rental unit,4,2.0,,1.0,,2,30,False,False,1,De Pijp - Rivierenbuurt,6.0,6.0,395.3333333333333,721.0,954.0,0,0.0,2.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36163133,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,250.0,2,20,False,False,1,Westerpark,14.0,14.0,372.0,1023.0,353.0,11,0.12087912087912088,2.0,20.0,11,0.36666666666666664,30,30,1.0,0,2026-08-11,v1_student,1
36163282,Entire home/apt,Entire home,4,4.0,,3.0,,7,21,False,False,1,Noord-Oost,0.0,0.0,,,424.0,0,0.0,7.0,21.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,0
36200648,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,284.0,4,30,False,False,1,Centrum-West,0.0,0.0,,,424.0,0,0.0,4.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,0
36231973,Entire home/apt,Entire home,4,2.0,,1.5,,2,3,False,False,1,Zuid,6.0,6.0,186.5,393.0,2488.0,0,0.0,2.5714285714285716,3.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36233004,Private room,Private room in condo,2,2.0,3.0,1.0,74.0,3,180,False,True,1,Gaasperdam - Driemond,41.0,41.0,218.8048780487805,669.0,352.0,0,0.0,3.0,180.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36256397,Entire home/apt,Entire rental unit,2,1.0,,1.0,,5,12,False,False,1,Centrum-Oost,6.0,6.0,298.0,649.0,744.0,0,0.0,5.0,12.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36259851,Entire home/apt,Entire home,5,3.0,3.0,2.0,300.0,4,12,False,False,1,Noord-West,7.0,7.0,238.57142857142858,356.0,368.0,0,0.0,4.0,12.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36260069,Entire home/apt,Entire rental unit,2,,,1.5,,2,30,False,False,1,Oostelijk Havengebied - Indische Buurt,8.0,8.0,134.375,500.0,1454.0,0,0.0,2.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36289748,Entire home/apt,Entire rental unit,2,1.0,1.0,1.5,247.0,1,1125,False,False,1,De Pijp - Rivierenbuurt,19.0,19.0,267.2105263157895,667.0,463.0,0,0.0,1.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36291783,Entire home/apt,Entire rental unit,2,1.0,,2.0,,5,1125,True,False,1,Westerpark,1.0,1.0,118.0,118.0,1474.0,0,0.0,5.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36296715,Entire home/apt,Entire rental unit,2,1.0,,1.0,,2,30,False,False,1,De Pijp - Rivierenbuurt,3.0,3.0,256.0,399.0,953.0,0,0.0,2.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36299861,Private room,Private room in rental unit,2,,,1.0,,2,4,False,False,1,Bos en Lommer,5.0,5.0,187.8,237.0,2340.0,0,0.0,2.0,4.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36301731,Entire home/apt,Entire rental unit,2,1.0,,1.0,,2,1125,False,False,1,De Pijp - Rivierenbuurt,29.0,29.0,252.55172413793105,1027.0,1197.0,0,0.0,2.7142857142857144,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36303271,Entire home/apt,Entire rental unit,4,3.0,,1.0,,1,1125,False,False,1,De Pijp - Rivierenbuurt,5.0,5.0,370.6,1054.0,2521.0,0,0.0,1.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36309359,Entire home/apt,Entire rental unit,4,1.0,,1.0,,3,1125,False,False,1,Oud-Noord,10.0,10.0,304.0,486.0,1801.0,0,0.0,3.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36310844,Entire home/apt,Entire loft,4,1.0,,1.5,,2,17,False,False,1,De Pijp - Rivierenbuurt,10.0,9.0,461.0,1152.0,634.0,0,0.0,2.0,17.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36312746,Entire home/apt,Entire rental unit,4,3.0,,1.5,,5,20,False,False,2,De Baarsjes - Oud-West,4.0,4.0,243.75,845.0,1076.0,0,0.0,5.0,20.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36324929,Entire home/apt,Entire townhouse,2,,,1.0,,3,30,False,False,1,Oud-Noord,9.0,9.0,175.44444444444446,291.0,365.0,0,0.0,3.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36325266,Private room,Private room in rental unit,4,2.0,,1.0,,1,16,False,False,1,Gaasperdam - Driemond,9.0,9.0,171.33333333333334,356.0,2476.0,0,0.0,1.0,16.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36326573,Entire home/apt,Entire rental unit,4,2.0,,1.0,,2,30,False,False,1,Bos en Lommer,12.0,12.0,385.5833333333333,954.0,1440.0,0,0.0,2.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36336406,Entire home/apt,Entire rental unit,4,2.0,,1.5,,2,30,False,False,1,Zuid,11.0,11.0,218.27272727272728,440.0,2190.0,0,0.0,2.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36338125,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,351.0,1,14,True,True,12,De Baarsjes - Oud-West,85.0,85.0,164.36470588235295,707.0,352.0,32,0.3516483516483517,1.2857142857142858,999.0,27,0.9,30,18,0.6,0,2026-08-11,v1_student,1
36342920,Entire home/apt,Houseboat,4,2.0,2.0,1.0,434.0,3,30,False,True,18,Centrum-West,63.0,63.0,211.87301587301587,1014.0,408.0,88,0.967032967032967,4.0,30.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
36346375,Entire home/apt,Entire rental unit,4,2.0,,1.5,,2,20,False,False,1,De Baarsjes - Oud-West,19.0,19.0,222.31578947368422,608.0,372.0,0,0.0,2.0,20.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36347815,Entire home/apt,Entire condo,2,1.0,,1.0,,4,30,False,False,1,Oostelijk Havengebied - Indische Buurt,5.0,5.0,191.2,302.0,1093.0,0,0.0,4.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36347936,Entire home/apt,Entire home,4,3.0,,1.5,,7,30,False,False,1,Oud-Noord,3.0,3.0,578.0,709.0,360.0,0,0.0,7.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36369406,Private room,Private room in rental unit,1,1.0,1.0,1.0,142.0,1,30,False,True,2,De Pijp - Rivierenbuurt,83.0,83.0,264.90361445783134,958.0,364.0,0,0.0,1.1428571428571428,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36369887,Entire home/apt,Entire rental unit,4,3.0,4.0,2.5,851.0,1,7,False,False,1,Westerpark,5.0,5.0,222.0,554.0,2480.0,91,1.0,1.0,7.0,30,1.0,30,30,1.0,0,2026-08-11,v1_student,1
36369889,Entire home/apt,Entire home,6,3.0,,3.5,,5,21,False,False,1,Slotervaart,0.0,0.0,,,424.0,0,0.0,5.0,21.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,0
36377994,Private room,Private room in houseboat,3,1.0,2.0,1.0,162.0,3,15,True,False,1,Centrum-Oost,349.0,348.0,225.26361031518624,1414.0,337.0,0,0.0,3.0,15.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36382742,Entire home/apt,Entire condo,4,2.0,,1.5,,4,21,False,False,1,Centrum-Oost,11.0,11.0,367.54545454545456,998.0,394.0,0,0.0,3.5714285714285716,21.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36383848,Entire home/apt,Entire home,3,2.0,,1.5,,2,10,False,False,1,Noord-West,15.0,15.0,246.86666666666667,731.0,813.0,0,0.0,3.0,10.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36402100,Entire home/apt,Entire condo,2,1.0,,1.0,,2,10,False,False,1,Oud-Oost,12.0,12.0,172.33333333333334,601.0,1453.0,0,0.0,2.0,10.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36404771,Entire home/apt,Entire rental unit,2,1.0,,1.0,,1,1125,False,False,1,De Baarsjes - Oud-West,3.0,3.0,331.0,419.0,2529.0,0,0.0,1.4285714285714286,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36445013,Private room,Private room in rental unit,2,,,1.0,,1,1125,False,False,1,Oud-Noord,177.0,177.0,201.03389830508473,997.0,720.0,0,0.0,1.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36453462,Entire home/apt,Entire loft,2,1.0,,1.5,,3,364,False,False,1,De Baarsjes - Oud-West,9.0,9.0,255.11111111111111,469.0,762.0,0,0.0,3.0,364.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36480673,Entire home/apt,Entire rental unit,4,2.0,3.0,1.5,400.0,5,14,False,False,1,Westerpark,4.0,4.0,278.25,613.0,2198.0,0,0.0,5.0,14.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36483173,Entire home/apt,Entire rental unit,4,3.0,5.0,1.0,440.0,3,30,False,False,1,Zuid,11.0,11.0,250.45454545454547,962.0,457.0,26,0.2857142857142857,3.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36496997,Entire home/apt,Entire rental unit,4,3.0,,2.0,,2,1125,False,False,1,De Baarsjes - Oud-West,15.0,15.0,276.8,864.0,745.0,0,0.0,2.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36498483,Entire home/apt,Entire rental unit,3,1.0,1.0,1.5,91.0,5,9,False,False,1,IJburg - Zeeburgereiland,10.0,10.0,343.7,993.0,358.0,0,0.0,5.0,9.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36510223,Entire home/apt,Entire townhouse,4,2.0,,1.5,,5,14,False,False,1,Zuid,3.0,3.0,329.0,415.0,2416.0,0,0.0,5.0,14.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36513166,Entire home/apt,Entire loft,4,1.0,2.0,1.5,327.0,1,730,True,True,2,Centrum-West,273.0,272.0,216.94871794871796,1185.0,350.0,26,0.2857142857142857,1.0,730.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36515699,Entire home/apt,Entire townhouse,6,4.0,,2.5,,6,14,False,False,1,Centrum-West,1.0,1.0,275.0,275.0,470.0,0,0.0,6.0,14.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36519601,Entire home/apt,Entire rental unit,2,1.0,,1.0,,4,21,False,False,1,De Baarsjes - Oud-West,6.0,6.0,333.8333333333333,598.0,1000.0,0,0.0,4.0,21.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36546346,Entire home/apt,Entire rental unit,2,,,1.0,,2,1125,False,False,1,Osdorp,38.0,38.0,202.07894736842104,925.0,746.0,0,0.0,2.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36553249,Entire home/apt,Entire rental unit,4,2.0,,1.0,,2,30,False,False,1,De Baarsjes - Oud-West,21.0,21.0,237.42857142857142,683.0,840.0,0,0.0,4.0,30.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36556540,Private room,Private room in houseboat,2,2.0,,1.5,,3,7,False,,1,Centrum-West,8.0,8.0,232.375,682.0,1842.0,0,0.0,3.0,1125.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36561668,Entire home/apt,Entire home,2,1.0,2.0,1.5,139.0,2,9,False,True,1,Centrum-West,150.0,148.0,279.5133333333333,1857.0,338.0,18,0.1978021978021978,2.0,9.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
36584098,Entire home/apt,Entire townhouse,5,4.0,,1.0,,3,14,False,False,1,Watergraafsmeer,0.0,0.0,,,424.0,0,0.0,3.0,14.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,0
36586486,Entire home/apt,Entire rental unit,4,1.0,1.0,0.0,351.0,2,14,True,True,12,De Baarsjes - Oud-West,83.0,83.0,179.6144578313253,604.0,345.0,23,0.25274725274725274,1.2857142857142858,999.0,18,0.6,30,9,0.3,1,2026-08-11,v1_student,1
36597869,Entire home/apt,Entire home,4,4.0,,3.0,,4,20,False,False,2,De Baarsjes - Oud-West,1.0,1.0,379.0,379.0,374.0,0,0.0,4.0,20.0,0,0.0,30,0,0.0,1,2026-08-11,v1_student,1
